,edit_data_type,repetition,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
784,bias,1,"'ET confirms that actor Bruce Willis has married his girlfriend of a year, model/actress Emma Heming.  A small, private wedding ceremony took place on Saturday at Willis' home in Parrot Cay, Turks & Caicos, a rep said.  In attendance were the 54-year-old actor's first wife, Demi Moore, and her husband Ashton Kutcher, as well as his daughters Rumer, Scout, and Tallulah Belle. The couple plans to hold a civil ceremony when they return to California.' entails the 'Bruce Willis' wife is from California.'. True or False? answer:",False,False,False,1,1
785,bias,1,"'Nokia, Texas Instruments and other leading makers of mobile phones have formally complained to Brussels that Qualcomm, the US mobile chipmaker, has unfairly used its patents on 3G technologies.' entails the 'Nokia produces mobile chips.'. True or False? answer:",False,False,False,1,1
786,bias,1,"'The Altenburg is located in the Jenaer street which lies just outside of Weimar's city centre beyond the Ilm park. It was built in 1810-1811 and during the years following 1848, Princess Carolyne of Sayn Wittgenstein and her husband, Franz Liszt, lived there.' entails the 'Franz Liszt lived from 1811 to 1886.'. True or False? answer:",False,False,False,1,1
787,bias,1,"'Approximately a dozen individuals have reported becoming sick after eating raw oysters consumed in a restaurant in Chattanooga, Tennessee. The Chattanooga-Hamilton County Health Department and Tennessee Department of Health confirmed that the patients were infected with norovirus.  Norovirus is a foodborne pathogen that can cause acute gastroenteritis in humans. The symptoms of norovirus illness begin suddenly, most often in 24 to 48 hours after ingestion of the virus, but they can appear as early as 12 hours after exposure. The gastrointestinal symptoms include nausea, vomiting, diarrhea, and some stomach cramping.' entails the 'Oysters have been linked to gastrointestinal diseases caused by a virus.'. True or False? answer:",True,True,True,1,1
788,bias,1,"'The Pentagon is rejecting demands by Kyrgyzstan to pay for the past use of Manas air base, a key military facility for US aircraft flying missions to Afghanistan.' entails the 'Manas air base is located in Kyrgyzstan.'. True or False? answer:",True,True,True,1,1
789,bias,1,"'John Paul II  was the first non-Italian Pope in exactly 600 years, so other things being equal, his successor would presumably be Italian.' entails the 'John Paul II is Italian.'. True or False? answer:",False,False,False,1,1
790,bias,1,"'Iranian nuclear officials say 54,000 centrifuges would produce enough enriched uranium to fuel a 1,000-megawatt reactor, such as the one being built by Russia that is near completion at the southern city of Bushehr.' entails the '54,000 centrifuges would produce enough enriched uranium to fuel a 1,000-megawatt reactor.'. True or False? answer:",True,True,True,1,1
791,bias,1,"'Ms. Miers' whole life was based in Dallas and revolved around her legal work, her family and an attachment to an evangelical church that led her to what her former pastor described as a flowering of faith late in life.' entails the 'Ms. Miers was a leader of an evangelical church.'. True or False? answer:",False,False,False,1,1
792,bias,1,"'Prosecutors, who stated their intent on Sunday to seize bonds and cash from Madoff, filed another notice on Tuesday listing assets that they intend to seize, among them ""various pieces of jewelry owned or held in the name of Ruth Madoff valued at approximately $2,624,340,"" and ""approximately 35 sets of watches and cufflinks owned by Bernard Madoff,"" as well as $31.5 million in loans made to Madoff's sons.' entails the 'Ruth Madoff is Bernard Madoff's daughter.'. True or False? answer:",False,False,False,1,1
793,bias,1,"'In November 2005, the EU announced a partial suspension of the PCA with all subcommittees and the Cooperation Committee suspended indefinitely. An arms embargo has also put in place, whilst a year-long visa ban has been imposed upon 12 Uzbek officials believed to have played a part in the forcible suppression of the Andijan demonstrations.' entails the 'The EU partially refuses commission candidates.'. True or False? answer:",False,False,False,1,1
794,bias,1,"'Earlier this year, 78 local, state and federal agencies took part in a chemical attack drill, called Rotunda Thunda, at the Las Vegas Convention Center and the Strip.' entails the 'A chemical attack took place at the Las Vegas Convention Center and the Strip.'. True or False? answer:",False,False,False,1,1
795,bias,1,"'Scott's execution led to outrage in Ontario, and was largely responsible for prompting the Wolseley Expedition, which forced Louis Riel, now branded a murderer, to flee the settlement.' entails the 'Scott's execution caused the Wolseley Expedition.'. True or False? answer:",True,True,True,1,1
796,bias,1,"'With half of the vote counted, the ANC has 66% of the vote. Its nearest rival, the Democratic Alliance, has 16%, while ANC splinter-group the Congress of the People trails with 8%.  The results will see ANC leader Jacob Zuma elected as President of South Africa when the National Assembly reconvenes in May.  Provincial elections are also being held, and the ANC looks likely to lose power in the province of Western Cape to the Democratic Alliance. This will be the first time an opposition party has won control of a provincial parliament since the end of apartheid.  The election campaign has focused on crime, poverty, and the suitability of Zuma to be President. Zuma was acquitted of rape in 2006, and corruption charges against him were withdrawn shortly before the election after prosecutors found the charges had been politically motivated.' entails the 'Jacob Zuma is the leader of the ANC party.'. True or False? answer:",True,True,True,1,1
797,bias,1,"'The richest provinces, Ontario, Alberta and B.C, have spent billions on tax cuts and slashing services while at the same time howling for Ottawa to give them more money for medicare.' entails the 'Ottawa promises more money to upgrade the literacy levels and skills of natives and high school dropouts.'. True or False? answer:",False,False,False,1,1
798,bias,1,"'Across Africa, young boys and girls wake up each morning just like children here in the Washington D.C. area. The children are no different; they do chores, eat, play sports, and go to school. That is, if they can survive the mosquito bites that transmit the deadly malaria parasites. Those parasites kill an estimated 3,000 children each day in Africa. While malaria has been all but forgotten in the United States, it remains the leading cause of death for children under 5 in Africa, killing approximately 1 million people a year.' entails the 'Malaria is widespread in Africa.'. True or False? answer:",True,True,True,1,1
799,bias,1,"'Humans have won notable battles in the war against infection - and antibiotics are still powerful weapons - but nature has evolution on its side, and the war against bacterial diseases is by no means over.' entails the 'Bacteria is winning the war against antibiotics.'. True or False? answer:",False,True,True,0,0
800,bias,1,'The watchdog International Atomic Energy Agency meets in Vienna on September 19.' entails the 'The International Atomic Energy Agency holds a meeting in Vienna.'. True or False? answer:,True,True,True,1,1
801,bias,1,"'Alan Mulally, Boeing's head of the unit, said at the start of the strike that it may cause delivery delays that would give Airbus SAS an advantage in what is the strongest commercial aircraft market in five years.' entails the 'Boeing is a subsidiary of Airbus SAS.'. True or False? answer:",False,False,False,1,1
802,bias,1,"'This paper describes American alcohol use, the temperance movement, Prohibition, and the War on Drugs and explains how legalizing drugs would reduce crime and public health problems.' entails the 'Drug legalization has benefits.'. True or False? answer:",True,True,True,1,1
803,bias,1,"'On this particular trip, Airbus, in cooperation with its partners, organized a trip for 80 children between the ages of 9 and 16 years from nearby National Children's Homes to visit EuroDisney for a day.' entails the 'EuroDisney is located nearby National Children's Homes.'. True or False? answer:",False,False,False,1,1
804,bias,1,"'Six people were killed and 10 injured on Tuesday in a gun battle between rival militiamen in Somalia's capital Mogadishu, witnesses and clan elders said.' entails the 'Mogadishu is the capital of Somalia.'. True or False? answer:",True,True,True,1,1
805,bias,1,"'Former tennis star Vitas Gerulaitis died in such fashion in September, from a lethal carbon monoxide buildup related to the faulty installation of a propane heater.' entails the 'Vitas Gerulaitis died of carbon monoxide poisoning.'. True or False? answer:",True,True,True,1,1
806,bias,1,"'A joint survey by two conservation groups, World Conservation Union and the World Wildlife Fund, says the black rhino population has risen to over 3,600. That is an increase of 500 animals over the last two years.' entails the 'Two conservation groups have increased the black rhino population.'. True or False? answer:",False,False,False,1,1
807,bias,1,"'On Friday evening, a car bomb exploded outside a Shiite mosque in Iskandariyah, 30 miles south of the capital, killing seven people and wounding 10, doctors said on condition of anonymity.' entails the 'A bomb exploded outside a mosque.'. True or False? answer:",True,True,True,1,1
808,bias,1,"'PORT-AU-PRINCE, Haiti — Paul Collier, a leading poverty guru, spent a recent morning here waxing positive about how the world's economic freefall might prove the perfect moment for Haiti to sell more exports like T-shirts and mangoes to Americans.  His improbable enthusiasm coincided with appearances by a bevy of luminaries descending on Haiti this month, including Ban Ki-moon, the United Nations secretary general, and the entire Security Council. All of them came to stress that this destitute nation stands at a crossroads between salvation and ""the darkness,"" as Mr. Ban put it.' entails the 'The United Nations Secretary General Ban Ki-moon comes from Haiti.'. True or False? answer:",False,False,False,1,1
809,bias,1,"'Mufti Latifullah Hakimi, the spokesman for the Taliban rebels, claimed responsibility for the blast, but said that the insurgents had planted the bomb to target the Afghan police.' entails the 'The Taliban is the rebels' employer.'. True or False? answer:",False,False,False,1,1
810,bias,1,"'Deng Haihua, Ministry of Health spokesperson, expects the disease to reach its height between May and July. Yang Weizhong Deputy Director for the Chinese Center for Disease Control and Prevention said researchers are increasing research efforts to find a vaccine for EV71. Families are being instructed to embark on week-long disinfections with free medical supplies from local health authorities.' entails the 'Deng Haihua is an employee of the Chinese Center for Disease Control and Prevention.'. True or False? answer:",False,False,False,1,1
811,bias,1,"'Nival was founded in 1996 by Sergey Orlovskiy. In early 2005, the company was bought by Ener1 Group, a Florida-based holdings company, for around US$10 million.' entails the 'Nival was sold in 2005.'. True or False? answer:",True,True,True,1,1
812,bias,1,'The drug dealers from Morro da Rocinha are in a war against drug dealers from the neighbouring Vidigal favela.' entails the 'Morro da Rocinha is near the Vidigal favela.'. True or False? answer:,True,True,True,1,1
813,bias,1,"'Busby countered, telling The Iconoclast, the point is that material from Chernobyl which is 1,800 miles to the east of Great Britain traveled to Great Britain and contaminated Wales, Scotland, and various parts of the United Kingdom. And they might as well have said that it was equally unfeasible for it to travel that distance in the opposite direction to the general flow of the wind, but we have examined computer Models of wind directions over the period of the Gulf War and its quite clear the material from Iraq could have come through the United Kingdom because of the particular types of depressions and anticyclone systems that were there.' entails the 'The Chernobyl disaster had repercussions outside the ex-USSR.'. True or False? answer:",True,True,True,1,1
814,bias,1,"'Although Eurodisney is a great family day out, visit also the chateaux in the area and the various parks and pretty small villages.' entails the 'EuroDisney is located in the various parks.'. True or False? answer:",False,False,False,1,1
815,bias,1,"'Kozlowski and the company's former chief financial officer, Mark Swartz, were sentenced, on Monday, to up to 25 years in prison.' entails the 'Two former bosses of US manufacturer, Tyco, have been sentenced to up to 25 years in jail for stealing more than $150m (£m) from the company.'. True or False? answer:",False,True,True,0,0
816,bias,1,'Environment Minister David Anderson today announced his decision regarding the environmental assessment of the proposed Toulnustouc Hydroelectric Project.' entails the 'A hydroelectric project is proposed or is under construction.'. True or False? answer:,True,True,True,1,1
817,bias,1,"'The Tempe Hometown Premiere will have all the trappings of a mega-Hollywood  event including red carpet arrivals, klieg lights, screaming fans, paparazzi and  media coverage of the film`s stars headed by Wolverine himself, Hugh Jackman and  including Liev Schreiber, Ryan Reynolds, Taylor Kitsch, Lynn Collins, will.i.am  and director Gavin Hood.  Following a hard-fought contest stretching over thousands of cities and towns  across the United States, Tempe emerged triumphant in a far-reaching, citywide  bid to nab the gala event. Mayor Hugh Hallman himself rallied the community,  which stepped up with dozens of videos that were posted on YouTube.' entails the 'Hugh Jackman plays the role of Wolverine in the movie.'. True or False? answer:",True,True,True,1,1
818,bias,1,"'A mercenary group, faithful to the warmongering policy of former Somozist colonel Enrique Bermudez, attacked an IFA truck belonging to the interior ministry at 0900 on 26 March in El Jicote, wounded and killed an interior ministry worker and wounded five others.' entails the 'A mercenary group was injured in El Jicote.'. True or False? answer:",False,False,False,1,1
819,bias,1,"'Côte d'Ivoire's President Laurent Gbagbo promulgated new election laws on July 14, including the creation of an independent electoral commission to oversee the presidential vote, which is slated for October 30.' entails the 'New elections in Côte d'Ivoire will take place on July 14.'. True or False? answer:",False,False,False,1,1
820,bias,1,"'Local health department officials were quoted as saying that the bridge over the Santa Barbara river, in southern Peru's Ayacucho province, ""broke in two"" as students and teachers from four rural schools were crossing it while going home. Fernando Valencia, a surgeon with a local hospital confirmed in reports that the death toll had risen to nine. The accident also injured 53 others, most of whom were children between the ages of 10 and 13, Valencia said. Fourteen of the victims were in critical condition. Local police said the 120-meter bridge, made of wooden boards and slats held together by steel cables, collapsed because too many people were on it.' entails the 'The Peruvian bridge in Ayachuco province broke because of the weight on it.'. True or False? answer:",True,True,True,1,1
821,bias,1,"'The bus, which was heading for Nairobi in Kenya , crashed in the Kabale district of Uganda near the Rwandan border.' entails the 'The Kabale district borders on Rwanda.'. True or False? answer:",True,True,True,1,1
822,bias,1,"'Yemen, too, was reunified in 1990.' entails the 'Yemen was reunited in 1990.'. True or False? answer:",True,True,True,1,1
823,bias,1,"'Everest Grand Circle Expedition, Nepal and Tibet. First circumambulation of Everest; trekking, skiing, and mountaineering. First American winter ascent of Pumori (elev. 23,422'). Immortalized in the book Everest Grand Circle. Ned Gillette, Jan Reynolds, Jim Bridwell, Steve McKinney, Craig Calonica and Rick Barker.' entails the 'A woman succeeds in climbing Everest solo.'. True or False? answer:",False,False,False,1,1
824,bias,1,"'The Irish Sales, Services and Marketing Operation of Microsoft was established in 1991.' entails the 'Microsoft was established in 1991.'. True or False? answer:",False,False,False,1,1
825,bias,1,"'Yoko Ono unveiled a bronze statue of her late husband, John Lennon, to complete the official renaming of England's Liverpool Airport as Liverpool John Lennon Airport.' entails the 'Yoko Ono is John Lennon's widow.'. True or False? answer:",True,True,True,1,1
826,bias,1,"'But these are only first hazards. ""If the rain continues at the same magnitude and according to the forecast, then some of the rivers could reach flood stage either later [Tuesday] or Wednesday morning,"" said Allan Chapman, a hydrologist with the River Forecast Centre in Victoria.' entails the 'Allan Chapman is employed at the River Forecast Centre.'. True or False? answer:",True,True,True,1,1
827,bias,1,'Waste in the ponds produced by leaching gold from ore is a source of potential environmental dangers.' entails the 'Mine waste-water poses an environmental hazard.'. True or False? answer:,True,True,True,1,1
828,bias,1,"'China immediately expressed regret over his decision and suggested that ""ulterior motives"" may be at play. ""It is understandable if some people do not understand the Chinese government policy on Darfur, but I am afraid that some people may have ulterior motives, and this we cannot accept... China is also concerned about the humanitarian situation in Darfur. [But] empty rhetoric will not help. We hope that relevant people will be more pragmatic,"" said Liu Jianchao, the Deputy-Director General of the Information Department in China's foreign ministry.' entails the 'Liu Jianchao is an employee of China's foreign ministry.'. True or False? answer:",True,True,True,1,1
829,bias,1,"'Spain will recruit 500 extra police to fight Basque separatists ETA and Islamist militants in the next four years, Interior Minister Alfredo Perez Rubalcaba said on Tuesday. Including the new recruits, the number of anti-terrorism officers will have increased by 1,800 since the Socialist government took office in 2004, days after Islamist militants killed 191 people by bombing Madrid trains, Rubalcaba told a parliamentary committee. ETA has killed more than 800 people in four decades in its fight for an independent Basque Country composed of part of northern Spain and southern France. Its last fatal attack came on May 14, authorities believe, when a car bomb wrecked a police barracks in the Spanish Basque Country, killing one officer. The government will also provide an additional 800 officers to combat organised crime and another 1,248 staff to tackle domestic violence, Rubalcaba said.' entails the 'ETA fights for the independence of Basque Country.'. True or False? answer:",True,True,True,1,1
830,bias,1,"'Tom Online revenues for the three months ended June 30, 2005 were US$42.78 mn, an increase of 38.5% over the same period in 2004.' entails the 'Tom Online revenues have risen by 38.5%.'. True or False? answer:",True,True,True,1,1
831,bias,1,"'For such patients, regular aspirin use significantly decreased the risk for fatal and nonfatal strokes or heart attacks.' entails the 'People experienced adverse effects while taking aspirin.'. True or False? answer:",False,False,False,1,1
832,bias,1,'Voting for a new European Parliament has been clouded by apathy.' entails the 'Apathy clouds EU voting.'. True or False? answer:,True,True,True,1,1
833,bias,1,"'Mr Fitzgerald revealed he was one of several top officials who told Mr Libby in June 2003 that Valerie Plame, wife of the former ambassador Joseph Wilson, worked for the CIA.' entails the 'Joseph Wilson worked for CIA.'. True or False? answer:",False,False,False,1,1
834,bias,1,"'Castro's successful visits to Harlem and the Bronx, his speech to the United Nations General Assembly, and the October 21 march of 3,000 against U.S. policy and subsequent picket lines at Cuba's UN mission in defense of the revolution - all these events dealt blows to the U.S. government's unceasing efforts to isolate and slander Cuba.' entails the 'Castro visits the UN.'. True or False? answer:",True,False,False,0,0
835,bias,1,"'Sir Ian Blair, the Metropolitan Police Commissioner, said, last night, that his officers were ""playing out of their socks"", but admitted that they were ""racing against time"" to track down the bombers.' entails the 'Sir Ian Blair works for the Metroplitan Police.'. True or False? answer:",True,True,True,1,1
836,bias,1,"'A few growers place charcoal in the bottom of containers to absorb excess salts and maintain sweet soil, if plants are grown more than a few months.' entails the 'Plants are grown in water or in substances other than soil.'. True or False? answer:",False,False,False,1,1
837,bias,1,"'You rifle through your visual memory and there it is: Vermeer, the 17th-Century Dutch artist who painted extraordinary portraits of women engaged in the ordinary -- writing a letter, making lace or putting on a necklace of pearls.' entails the 'Vermeer is a 17th-Century Dutch artist.'. True or False? answer:",True,True,True,1,1
838,bias,1,"'Over 100 more lives were lost at sea, and 1800 were lost in Holland.' entails the '100 or more people lost their lives in a ferry sinking.'. True or False? answer:",False,True,True,0,0
839,bias,1,"'According to the Occupational Safety and Health Administration, the plant was inspected in October, cited for safety violations, and fined about $10,000.' entails the 'According to the Occupational Safety and Health Administration, the plant was inspected in October and fined for safety violations.'. True or False? answer:",True,True,True,1,1
840,bias,1,"'Since the fear of death is virtually a universal phenomenon, the death penalty is an unparalleled deterrent for people considering a crime.' entails the 'Capital punishment is a deterrent to crime.'. True or False? answer:",True,True,True,1,1
841,bias,1,"'Shares of Salesforce closed Wednesday at $17.20, more than 50% above their offering price.' entails the 'Salesforce shares were more than 50% above their offering price of $17.20.'. True or False? answer:",False,False,False,1,1
842,bias,1,'The unconfirmed case in Dundee concerns a rabies-like virus known only in bats.' entails the 'A case of rabies was confirmed.'. True or False? answer:,False,False,False,1,1
843,bias,1,'In a sharply-worded internal World Bank report (leaked to The New York Times) the Bank has criticized its own decision to approve a controversial $40 million anti-poverty plan.' entails the 'The World Bank is criticized for its policies.'. True or False? answer:,True,True,True,1,1
844,bias,1,'Oracle had fought to keep the forms from being released' entails the 'Oracle released a confidential document'. True or False? answer:,False,False,False,1,1
845,bias,1,'Sharon warns Arafat could be targeted for assassination.' entails the 'prime minister targeted for assassination'. True or False? answer:,False,False,False,1,1
846,bias,1,"'Journalists of the concealed BBC, that was made happen through advisers of London industralists, asked Slavkov.' entails the 'BBC undercover reporters, posing as consultants acting for London businessmen, ask Slavkov.'. True or False? answer:",False,True,True,0,0
847,bias,1,"'Aides to British Prime Minister Tony Blair, whose Labor Party won power 13 months ago and who is the current EU president, said the leaders acknowledged jointly - and without trying to blame each other - that the EU's Belgian-based bureaucracy is regarded as both remote and overbearing.' entails the 'Tony Blair belongs to the Labor Party.'. True or False? answer:",True,True,True,1,1
848,bias,1,"'The Bolivian President, Evo Morales, 49, has claimed victory after voters ratified a new leftist constitution, granting more power to the country's indigenous majority.  ""The indigenous farmers, the most marginalized sector throughout the history of the republic, are now recognized as people with the same rights as any citizen. Here begins the new Bolivia. Here we begin to reach true equality,"" Morales told a crowd in front of the flag-draped balcony of Palacio Quemado in La Paz, the administrative capital of Bolivia.  Ratified with about 60 percent support in a referendum on Sunday based on exit polls, the new constitution lets Morales run for re-election later this year and grants him tighter control over the economy. An official vote count of some 3.8 million registered voters who cast their ballots will be announced February 4.' entails the 'Evo Morales' residence is Palacio Quemado in La Paz.'. True or False? answer:",False,True,True,0,0
849,bias,1,"'Diets that provide recommended levels of magnesium are beneficial for bone health, but further investigation on the role of magnesium in bone metabolism and osteoporosis is needed.' entails the 'Dietary intake of magnesium prevents osteoporosis.'. True or False? answer:",False,False,False,1,1
850,bias,1,"'The human species may be more than 100,000 years old but the bulk of its numerical growth has come in just the last few decades: 2.6 billion of today's 5.6 billion people have been born since 1960.' entails the 'The world population is 5.6 billion.'. True or False? answer:",True,True,True,1,1
851,bias,1,"'Brought under Ottoman rule in the 16th century, Jordan has been led only since the 1920s by Hashemite rulers, a family whose roots are in present-day Saudi Arabia.' entails the 'The Hashemite dynasty rules Jordan.'. True or False? answer:",True,True,True,1,1
852,bias,1,"'Our best evidence is that the crustal magma chamber is filling with molten rock. But we have no idea how long this process goes on before there either is an eruption or the inflow of molten rock stops and the caldera deflates again, added Smith. Volcanic activity in Yellowstone heats up underground water which create geysers of superheated water, and is responsible for the creation and continuous eruption of Old Faithful.' entails the 'There is a volcano in Yellowstone.'. True or False? answer:",True,True,True,1,1
853,bias,1,"'However, witnesses said some of the black-clad gunmen who attacked a police station and government buildings in Baquba, 60 km (40 miles) northwest of Baghdad, proclaimed loyalty to Zarqawi and wore yellow headbands linking them to his group.' entails the 'Some of the gunmen showed loyalty to Baquba's group.'. True or False? answer:",False,False,False,1,1
854,bias,1,'Two bombs planted near an Islamic school in Pakistan killed eight people and injured 42 others yesterday in the latest outbreak of violence gripping the southern port of Karachi.' entails the 'Eight people planted two bombs near an Islamic school in Pakistan.'. True or False? answer:,False,False,False,1,1
855,bias,1,"'Beamon's jump was a world record that eclipsed the previous record by 21 3/4 inches. The jump still stands as an Olympic record, and stood as a world  record until Mike Powell leapt 29' 4 1/2"" at the 1991 World Championships in Tokyo.' entails the '2,45 m is the world record in the high jump.'. True or False? answer:",False,False,False,1,1
856,bias,1,'US military forces are evacuating U.S. citizens and citizens of 72 other countries from Liberia at the request of the U.S.' entails the 'U.S. Military evacuated U.S. citizens.'. True or False? answer:,True,False,False,0,0
857,bias,1,'The Royal Navy servicemen being held captive by Iran are expected to be freed today.' entails the 'British servicemen detained'. True or False? answer:,True,True,True,1,1
858,bias,1,"'In other words, with its 2 million inhabitants, Slovenia has only 5.5 thousand professional soldiers.' entails the 'Slovenia has 5.5 million inhabitants.'. True or False? answer:",False,False,False,1,1
859,bias,1,"'Mr Gregory's conclusion in 1994 was that the ceremony, transferred to the more convenient nearest Sunday, was dying out. However, that year the Conservative government proclaimed ""festivities"" to celebrate the 50th anniversary of the Normandy landings.' entails the '50th Anniversary of Normandy Landings lasts a year.'. True or False? answer:",False,False,False,1,1
860,bias,1,"'How come a country (Vatican City), a so-called country, that is in essence 800 square acres of office space in the middle of Rome, that has a citizenry that excludes women and children, seems to attract the most attention in talking about public policy that deals with women and children? she demanded.' entails the 'The Vatican City is in Rome.'. True or False? answer:",True,True,True,1,1
861,bias,1,"'Legalization would eliminate the harms caused by prohibition, but it would not eliminate the harms caused by drug use.' entails the 'Drug legalization has benefits.'. True or False? answer:",True,True,True,1,1
862,bias,1,"'An act signed into law by Afghan President Hamid Karzai last month dramatically rolled back the rights of women in that country, according to human rights groups and a United Nations report on the bill by the United Nations Development Fund for Women. The Afghan government has not provided a copy of the text of the Shia Family Law to the UN or to other outside groups requesting it, citing ""technical problems"", however, the UN and opposition politicians say that the bill contains numerous provisions restricting the rights of women, such as giving their husbands priority in court; requiring the husband's permission to leave the house, obtain education or employment, or to see a doctor; and reserving the custody of children to male relatives.' entails the 'Hamid Karzai is an employee of the UN.'. True or False? answer:",False,False,False,1,1
863,bias,1,'Ostriches put their heads into the sand to avoid the wind.' entails the 'Ostriches bury their heads in the sand.'. True or False? answer:,True,False,False,0,0
864,bias,1,'The Los Angeles Lakers rolled over the Indiana Pacers in Wednesday's the opening round game of the NBA championship series.' entails the 'Lakers win the championship.'. True or False? answer:,False,False,False,1,1
865,bias,1,"'The Bank of Italy, the ultimate arbiter of Italian banking mergers, has been engulfed by scandal since police wire taps revealed Fazio and his wife advised a local banker in a bid for bank Antonveneta against Dutch bank ABN AMRO.' entails the 'Dutch bank ABN AMRO bids for Bank Antonveneta.'. True or False? answer:",True,False,False,0,0
866,bias,1,"'The focus on the engines and the fuel, stems from the pilot's radio call, shortly before the crash.' entails the 'The pilot had been attempting an emergency landing, after both engines failed.'. True or False? answer:",False,False,False,1,1
867,bias,1,"'She was finally found at 10.35am the next day by PC David Lloyd George. Something had caught his eye in the undergrowth - her blue school coat or the deep red of the gloves that she had been wearing - and he stepped off the forestry track. Muriel Drinkwater was lying on her back, one arm outstretched by her side, the other slightly raised but with the gloved hand limp. Her eyes were open, but there was no doubt that she was dead. She was just a few weeks short of her 13th birthday. The constable blew sharply on his whistle.  The year was 1946, when murder was supposedly less commonplace than now. The killing of Muriel Drinkwater was to make headlines for months and would vex Detective Chief Inspector William ""Bulldog"" Chapman, the Scotland Yard detective who led the inquiry, until his death nine years later.' entails the 'Muriel Drinkwater was killed in 1946.'. True or False? answer:",True,True,True,1,1
868,bias,1,"'O'Connor then fought on the side of the Republicans in the 1921-22 Civil War, with those who favored rejection of the treaty which brought peace between Ireland and Britain, but at the cost of a divided island.' entails the 'Ireland has been divided since 1921.'. True or False? answer:",False,True,True,0,0
869,bias,1,"'Then the most important part of the day begins as Muslims go to the mosque, their special place of worship.' entails the 'Muslims pray at the mosque.'. True or False? answer:",True,True,True,1,1
870,bias,1,"'Typhoon Chanchu, packing winds up to 170 kph (106 mph) and the strongest typhoon on record to enter the South China Sea in May, made landfall between the cities of Shantou and Xiamen and was advancing northeast, the Hong Kong Observatory said.' entails the 'A typhoon batters the Philippines.'. True or False? answer:",False,False,False,1,1
871,bias,1,"'In Wednesday's filing, Google said it planned to complete the IPO ""as soon as practicable.""' entails the 'It's unclear whether Wednesday's twist will affect the timing of Google's initial public offering.'. True or False? answer:",False,True,True,0,0
872,bias,1,"'It is unlikely either vessel was operating its active sonar at the time of the collision, because the submarines are designed to ""hide"" while on patrol and the use of active sonar would immediately reveal the boat's location.  Both submarines' hulls are covered with anechoic tile to reduce detection by sonar, so the boats' navigational passive sonar would not have detected the presence of the other.' entails the 'Two submarines have collided.'. True or False? answer:",True,False,False,0,0
873,bias,1,'Argentina sought help from Britain on its privatization program and encouraged British investment.' entails the 'Argentina sought UK expertise on privatization and agriculture.'. True or False? answer:,False,True,False,0,1
874,bias,1,'Sonia Gandhi can be defeated in the next elections in India by BJP.' entails the 'Sonia Gandhi is defeated by BJP.'. True or False? answer:,False,True,True,0,0
875,bias,1,"'Those teens who are gay, lesbian or confused about their sexuality are also more likely to attempt suicide.' entails the 'Teens who are depressed are much more at risk of attempting suicide than other teens.'. True or False? answer:",False,False,False,1,1
876,bias,1,"'Founded by a joint venture between private group TF1 and the public France Télévisions the new channel is managed by Alain de Pouzilhac, former Havas head. Employing 170 journalists and a total of 380 people, France 24 is funded by 86 million euro of public money.The motto of the new freely-available international channel is ""un regard français"", aiming to promote a French world-view the channel was a project with the blessing of the country's president, Jacques Chirac.' entails the 'France24 is a French TV Channel.'. True or False? answer:",True,True,True,1,1
877,bias,1,"'On August 21, the Polish weekly PrzekrÃ³j published an advertisement for Dan-Mark exercise books, bearing the logo of 4fun.tv, a Polish music/interactive   TV station. Part of the advertisement contained a definition of the word ""exercise book"". The wording looked familiar, and Wikinews consulted Wikipedia,   the collaborative online encyclopedia.  Upon seeing the Wikipedia definition, it appeared that the entry quoted in the promotional material was identical to the initial two paragraphs of the relevant Wikipedia entry.' entails the 'Wikipedia is an online encyclopedia anyone can edit.'. True or False? answer:",True,False,False,0,0
878,bias,1,'Libya's case against Britain and the US concerns the dispute over their demand for extradition of Libyans charged with blowing up a Pan Am jet over Lockerbie in 1988.' entails the 'One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.'. True or False? answer:,True,True,True,1,1
879,bias,1,"'General Dynamics, the maker of land combat systems, warships and Gulfstream business jets, reported net earnings of $374m in the third quarter, or $1.84 per share.' entails the 'General Dynamics loses $374m.'. True or False? answer:",False,False,False,1,1
880,bias,1,"'As leaders gather in Argentina ahead of this weekends regional talks, Hugo Chávez, Venezuela's populist president is using an energy windfall to win friends and promote his vision of 21st-century socialism.' entails the 'Hugo Chávez acts as Venezuela's president.'. True or False? answer:",True,True,True,1,1
881,bias,1,"'Two of Japan's biggest financial institutions on Friday announced plans to merge and create the world's largest bank, underscoring growing sentiments that the country's long troubled banking system has significantly improved.' entails the 'The merger of Japanese Banks creates the world's biggest bank.'. True or False? answer:",False,True,True,0,0
882,bias,1,"'Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.' entails the 'Bowles will be known as HRH Duchess of Cornwall.'. True or False? answer:",True,False,False,0,0
883,bias,1,"'Since the island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.' entails the 'The island gets water from collected rain.'. True or False? answer:",True,True,True,1,1
884,bias,1,"'In Greek mythology Mount Olympus was the home of the gods and the site of the throne of Zeus, the chief deity.' entails the 'Mount Olympus is in Greece.'. True or False? answer:",False,True,True,0,0
885,bias,1,"'Confidential scriptural materials allegedly stolen from a church were not ""trade secrets"" as defined by California statute.' entails the 'Trade secrets were stolen.'. True or False? answer:",False,False,False,1,1
